id,what,where
t1003,collected,windows account hashes domain accounts lsa secrets
t1488,used,malware like whiskeyalfa
t1086,including,use macro
t1071,transmit,data
t1082,including,battery status
t1486,encrypted,files
t1018,uses,dsquery active directory utilities
t1094,blend,apt32
t1179,installs,application
t1204,used,various forms spearphishing
t1098,rename,administrators account
t1105,victim,computers
t1486,perform,encryption process
t1055,injects,dll component
t1107,delete,execution
t1071,uses,http
t1064,execute,files
t1027,embedded,strings
t1091,loads,malware
t1027,obfuscated,victims machine
t1070,uses,wevtutil
t1056,captured,credentials
t1087,retrieve,information users remote hosts
t1083,list,current working directory
t1112,adds,registry value installation routine
t1018,identify,remote hosts connected networks
t1020,found,document
t1107,associated,files
t1035,uninstalls,service
t1203,including,cve-2017 11882 cve-2018 0802 cve-2012 0158
t1040,hook,apis
t1091,used,shipshape malware
t1539,enter,credentials
t1503,run,tool
t1057,return,list running processes
t1102,using,jabber / xmpp protocol
t1207,used,dcshadow module
t1036,adding,new display name performance adapter extension
t1065,uses,port 61061
t1132,base64-encoded,plaintext
t1102,leveraging,cloud storage apis cloud box dropbox yandex
t1039,mounting,network shares net use
t1083,browse,file system
t1528,used,several malicious
t1105,download,payload
t1064,executed,javascript scriptlets
t1140,using,base64
t1480,guardrail,execution
t1099,modifies,timestamps
t1041,sent,system information files
t1036,renaming,files
t1083,drive,letters c
t1060,achieved,persistence
t1086,run,commands
t1204,delivered,malicious links
t1022,used,rar
t1106,leveraged,several windows api calls
t1085,used,malware registry run key
t1024,use,string hyf54&%9&jkmcxuis
t1063,identify,infected system
t1085,execute,additional payloads
t1059,provides,reverse shell
t1192,used,spearphishing emails
t1050,added,plugx
t1064,launched,code
t1003,obtain,passwords
t1055,performs,multiple process injections
t1087,create,file
t1024,decrypt,commands
t1089,terminates,antimalware processes
t1053,creates,entitled ie web cache hourly
t1122,hijacking,mmdeviceenumerator
t1002,created,rar archive exfiltration
t1074,placed,data captured rawpos
t1016,used,route
t1022,used,winrar
t1003,contains,collection exfiltration modules group policy preferences windows
t1071,used,backdoor quickride
t1077,leverages,admin$ share
t1119,executed,script list
t1036,attempted,popular anti virus software
t1053,used,native windows task scheduler tool
t1105,including,ability
t1063,using,wmic
t1083,traverses,ftp servers directories
t1071,compressed,data
t1083,scan,victim drives
t1158,sets,main loader files attributes
t1090,act,internal proxy nodes
t1074,scheduled,files
t1102,containing,ip address command control server
t1065,used,uncommon tcp high port high port communication
t1025,steals,extension list
t1102,encoded,tag
t1177,infecting,security accounts manager
t1074,save,memory dump data specific directory hosts victim environment
t1102,used,blogs wordpress
t1071,get,updates modules malware
t1036,establish,persistence
t1132,base64-encoded,c2 response
t1184,hijacked,openssh process
t1124,get,system
t1074,moved,fin6 actors
t1132,encodes,base64
t1003,known,axiom
t1050,uses,services
t1001,disguise,c2 network communications
t1031,terminate,specific process
t1008,based,protocol
t1047,used,wmi
t1070,using,commands wevtutil cl system wevtutil cl security
t1108,harvested,credentials
t1112,deleted,registry keys
t1027,embed,powershell script
t1107,deleted,tools batch files
t1020,matching,one extensions configuration
t1106,running,shell commands
t1016,collect,mac address ip address
t1092,transfer,data command traffic
t1055,depending,whether low integrity high integrity
t1056,collects,keystrokes titles foreground windows
t1063,used,registry keys
t1134,manipulate,process privileges tokens
t1060,configures,comsysapp service
t1083,including,destover like variant
t1189,performed,watering hole attack forbes
t1158,hidden,executable file attributes
t1105,downloads,additional payloads
t1214,dump,specific hives
t1035,used,xcmd
t1081,tries,web browsers
t1082,collects,os name machine name architecture information
t1027,contained,api names strings
t1001,hide,communication
t1529,destroying,files
t1056,called,trojan
t1094,using,command control protocol
t1041,recorded,audio
t1189,compromised,legitimate organizations ' websites
t1064,dropped,mspaint shortcut
t1179,leverage,api hooking
t1055,spawned,internet explorer process
t1049,discover,additional information
t1027,encrypted,bisonal dll file non malicious decoy file
t1133,used,legitimate vpn citrix vnc credentials
t1094,connect,victim
t1076,start,remote desktop session
t1114,enumerate,exchange users
t1024,uses,xor random keys
t1086,execute,specific 64-bit version malware
t1093,known,embedded dll
t1072,used,patch management system anti virus product commonly installed among targeted companies
t1105,used,malware
t1113,calling,gdi32.bitblt api
t1074,determines,invisimole
t1503,obtaining,credentials
t1055,injected,zxshell
t1005,collects,following extensions
t1025,collect,data
t1105,using,wininet http requests
t1057,listing,process
t1105,downloads,files
t1113,take,screenshots
t1049,list,network connections
t1120,enumerates,information connected storage devices
t1023,adds,file
t1038,uses,search order hijacking windows
t1093,starting,iexplore
t1082,collects,victims computer name processor architecture os version volume serial number system type
t1024,use,various xor operations
t1003,dump,windows password hashes lsa secrets
t1064,establish,reverse shell
t1098,manipulate,password hash account
t1002,control,server
t1091,transfer,data command traffic
t1064,uses,macos ' mand file type
t1056,used,malware
t1193,used,spearphishing emails malicious attachments
t1047,deliver,payload
t1055,adds,hiddenwasp
t1059,execute,greyenergy
t1003,used,public tool browserpassworddump10
t1005,steal,system information
t1082,run,hostname systeminfo
t1009,employ,binary padding
t1022,encrypts,collected files
t1037,registering,file name next stage malware
t1102,exchange,commands
t1003,collect,windows credentials
t1005,collect,files
t1107,delete,volgmer
t1126,disconnects,network shares
t1102,received,c2 instructions
t1033,gathers,username victim
t1070,clears,sysmon logs
t1071,uses,http smtp pop3
t1116,stolen,certificate
t1027,obfuscated,many strings jhuhugit
t1080,stored,executables
t1087,retrieve,usernames
t1124,uses,net command
t1033,obtains,current user security identifier
t1498,exceed,capacity
t1027,uses,8-byte xor key
t1059,start,remote shell
t1204,execute,archives
t1107,delete,temporary files
t1002,applies,compression
t1059,spawning,reverse shell
t1067,uses,mbr
t1016,used,batch scripts
t1081,contains,module
t1189,compromised,legitimate website
t1041,used,channel
t1057,collects,list
t1003,performed,credential
t1046,used,widetone
t1077,copy,tools
t1063,installed,product
t1056,creates,new thread
t1012,uses,rem reg query command
t1071,used,dns
t1081,steal,credentials
t1192,deliver,files exploits
t1045,packed,seaduke
t1147,restrict,ability
t1071,uses,http post requests
t1071,send,zlib
t1214,used,reg commands
t1088,bypass,uac
t1043,established,port 443
t1140,used,certutil -decode
t1107,batch,files
t1027,including,xor
t1082,receiving,connection
t1012,gather,system information
t1082,used,reconnaissance module
t1047,leveraged,wmi
t1085,running,single instance
t1001,use,bzip2
t1160,create,persistence file
t1060,execute,commands
t1003,known,external software
t1113,captures,screenshots
t1059,create,reverse shell
t1107,deletes,one files 2
t1177,executed,the payload malicious driver
t1064,check,available commands onedrive c2 server
t1130,install,browser root certificates
t1083,suggesting,different versions versions may work together
t1066,locate,single byte anti virus signatures
t1018,identify,available netbios name servers network
t1004,established,persistence
t1105,downloaded,victim systems
t1085,named,export
t1081,obtain,passwords
t1189,compromised,sites
t1064,download,additional payloads
t1055,contains,multiple modules injecting processes invoke psinject
t1102,used,ggldr c2
t1059,used,command line tunneler nachocheese
t1083,collects,list files directories
t1039,following,extension
t1003,tries,lsass similar mimikatz
t1135,wipe,files
t1113,takes,screenshots
t1132,posting,several bronze butler tools
t1068,used,cve-2016 7255
t1203,exploits,cve-2017 11882 microsofts equation editor
t1074,named,hidden directory
t1134,steal,process tokens
t1057,running,current processes
t1149,signed,code
t1083,obtain,victim drive information well list folders directory
t1116,signed,carbanak payloads
t1049,using,netstat
t1018,ranges,ip
t1117,called,regsvr32
t1027,using,base64
t1179,hooked,apis
t1193,gain,initial access
t1132,encodes,c2 traffic base64
t1113,take,screenshot
t1064,execute,mimikatz
t1036,using,file name adobecms directory security
t1050,installs,service pointing
t1016,gathers,ip address
t1105,creates,remote attackers onto
t1003,customized,versions windows credential dumper hookchangepassword outlook credential dumper
t1016,collects,external ip address
t1038,loaded,windows explorer process
t1001,appear,legitimate
t1075,associated,several apis
t1203,exploits,vulnerability cve-2012 0158
t1497,check,temperature
t1112,create,registry entries
t1076,performing,remote desktop access
t1032,encrypted,reverse shell connection
t1083,matching,lph * pattern
t1016,collect,ip addresses local intranet information
t1001,generates,false tls handshake
t1012,gather,information
t1016,display,arp configuration information
t1168,uses,crontab
t1060,adds,agent tesla
t1063,observed,querying
t1059,given,command
t1090,uses,command cmd directory netsh firewall
t1083,obtain,directory listing
t1105,execute,second stage payload
t1105,download,files additional malware components
t1064,known,exploit toolkit
t1016,gathers,victim local ip address mac address external ip address
t1102,use,public cloud
t1120,map,upnp ports
t1096,download,alternate data stream
t1027,obfuscated,macros
t1123,used,soundwave
t1027,used,string obfuscation routines
t1497,check,bios version
t1488,wipe,content
t1082,enumerate,windows version system architecture
t1203,exploits,word
t1125,observed,silence
t1031,delete,services
t1140,deobfuscates,strings apis
t1004,adds,registry key winlogon
t1199,granted,legitimate
t1210,exploit,print spooler vulnerability
t1082,collects,os version country name mac address computer name physical memory statistics volume information
t1018,uses,native network
t1124,built,machine
t1503,including,firefox google chrome internet explorer
t1059,launch,command line shells
t1027,encoded,powershell commands
t1035,start,new services
t1076,start,vnc
t1081,gathers,credentials
t1053,interact,windows task scheduler
t1059,uses,command line interface
t1120,contained,application
t1106,specified,file
t1125,capture,video
t1023,create,folder points
t1116,mimicking,original system package
t1033,registered,owner details
t1133,compromised,online billing /
t1027,called,framework
t1023,adds,persistence
t1027,reversed,api function names
t1004,setting,value shell
t1057,compromising,victim
t1110,guess,passwords accounts
t1007,performs,service discovery
t1064,creates,directory
t1053,scheduled,tas schtasks directory directory
t1065,ordered,numbers
t1105,hosted,url
t1082,obtain,victim system name operating system version
t1119,generates,list files within directory
t1041,encrypted,rar files
t1107,uses,secure file deletion
t1069,list,local group net localgroup administrator > > directory
